RespId,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q30,ppage,educ,race,gender,income_cat,voter_category
476085,1,1,1,1,1,1,1,1,1,1,1,1,2,5,29,2,1,1,1,3
476087,1,1,1,1,4,1,1,1,1,1,2,1,1,2,65,2,4,1,1,2
486572,1,1,2,1,4,1,2,3,3,2,2,2,1,3,44,2,1,1,1,3
486573,4,3,4,2,4,3,3,3,2,4,2,3,2,5,22,2,4,1,1,3
476090,2,4,2,1,1,4,1,1,2,1,2,2,1,1,31,1,4,2,4,2
486575,2,4,3,1,1,4,3,2,2,4,3,3,1,3,29,3,4,2,2,2
476091,1,1,3,1,1,1,1,1,1,1,1,1,1,3,51,2,1,2,1,3
486577,3,3,3,1,1,2,3,1,1,2,2,2,1,1,28,2,4,2,1,3
476092,1,1,2,2,1,4,1,1,1,1,3,1,2,2,34,2,1,1,1,3
476093,1,1,2,3,1,2,4,3,3,3,3,1,1,5,55,2,4,1,1,3
476094,1,1,4,3,2,1,1,1,2,1,1,1,1,2,69,3,1,2,3,1
476100,2,2,4,1,2,1,2,4,4,3,3,3,1,2,69,3,1,2,4,1
486589,1,1,2,3,1,1,1,2,2,2,2,2,1,2,69,2,3,1,1,3
476102,1,1,4,1,3,2,2,2,3,1,1,1,1,2,28,1,4,2,2,2
476104,2,1,3,1,1,2,2,2,1,3,4,1,1,5,32,2,1,2,1,3
476105,3,3,3,2,2,3,1,2,3,2,4,2,1,5,37,3,4,1,1,2
486594,3,1,3,3,3,2,1,1,1,1,2,1,1,2,69,3,1,2,1,2
486596,1,1,4,3,2,3,2,2,1,2,2,2,1,2,24,1,4,2,3,3
476107,1,2,4,2,3,2,2,3,3,2,2,2,1,2,26,1,4,2,3,2
476108,1,1,1,1,1,1,3,3,3,3,3,4,2,2,22,2,2,1,4,3
486599,3,2,2,3,2,2,2,2,2,2,2,2,1,5,25,1,1,2,1,3
476109,1,3,4,3,2,1,3,2,1,2,4,1,1,3,55,1,1,2,1,1
476112,1,1,4,2,1,1,1,1,2,3,1,3,1,3,28,1,3,1,4,3
476113,3,4,1,1,4,3,2,2,3,3,3,3,1,1,31,3,4,1,1,3
476114,4,4,1,1,1,4,1,1,2,4,2,2,1,3,39,2,4,2,2,2
476117,3,3,2,2,3,3,2,2,2,2,2,2,1,5,56,3,4,1,3,1
476118,2,1,3,1,3,2,1,2,2,3,2,1,1,1,25,2,2,1,2,3
486611,3,4,2,1,3,3,1,1,2,3,3,2,2,3,36,2,4,1,2,3
476120,1,3,3,4,4,2,1,2,2,1,2,1,1,2,77,1,4,2,4,3
476121,1,1,1,2,1,1,1,1,1,1,1,1,1,2,65,2,1,1,1,2
476122,1,1,2,1,1,2,4,4,4,4,4,3,2,3,30,2,1,1,1,1
476123,1,2,4,3,2,1,1,1,1,2,1,1,1,2,63,1,4,1,4,2
476125,2,3,4,2,2,2,1,1,1,2,2,1,1,3,27,1,4,1,3,1
486618,2,2,2,1,1,4,1,2,2,2,2,2,2,1,29,2,4,1,2,3
476126,2,2,2,3,2,2,2,3,2,2,4,4,1,2,62,2,1,2,1,2
476127,1,1,2,1,1,3,1,1,2,1,1,1,2,2,71,2,1,2,1,3
476128,2,2,2,2,2,2,4,4,4,4,4,4,1,2,49,3,1,1,3,1
476130,1,1,4,1,1,1,2,2,1,4,4,1,1,1,25,1,1,1,1,3
476131,2,2,2,1,2,1,2,3,2,2,3,2,1,3,27,3,4,1,1,1
476132,1,1,3,1,2,1,1,1,1,3,2,1,1,2,62,2,1,1,1,1
476133,1,1,4,2,2,1,2,1,1,2,2,3,1,5,28,3,4,1,3,2
476134,2,4,1,1,1,2,3,2,3,2,3,3,1,3,30,3,3,2,3,2
476135,1,1,3,1,1,2,1,1,1,3,1,2,2,3,34,1,1,2,2,3
476138,1,1,4,1,1,1,1,2,2,3,2,2,1,2,30,2,4,2,4,2
476139,2,3,3,2,1,3,3,3,3,3,3,3,1,2,48,1,2,2,2,2
476140,2,3,2,1,3,2,1,1,2,3,1,1,1,4,59,3,4,2,4,2
476141,2,1,2,3,3,1,2,2,1,2,3,2,1,1,54,1,3,1,2,3
476142,1,1,4,3,1,2,2,2,2,3,2,1,1,2,29,1,4,2,2,2
476143,4,2,3,3,2,1,1,2,2,2,4,1,1,2,73,3,1,1,1,2
476144,2,3,1,1,1,4,4,4,4,3,4,3,2,5,31,3,2,2,2,3
476145,1,3,4,2,2,1,2,1,2,1,1,2,1,3,55,1,1,2,3,3
476146,2,4,1,1,2,3,2,1,3,4,2,4,1,3,68,1,4,1,2,2
476147,2,2,2,2,1,2,3,2,3,2,2,2,1,2,47,2,1,2,2,3
476148,4,4,1,1,1,4,1,1,4,4,3,1,1,3,50,3,2,2,4,1
476149,1,2,2,1,1,1,4,4,4,4,4,4,1,2,38,1,1,2,1,1
486643,1,1,1,4,3,1,1,1,1,3,2,1,1,3,68,1,1,2,3,1
486644,1,1,4,4,2,1,1,2,2,4,1,1,1,3,56,3,1,1,4,3
476151,3,4,1,1,2,3,2,1,1,2,1,2,1,3,45,3,4,2,3,2
476152,1,1,4,3,2,1,1,1,2,2,2,1,1,2,51,1,3,2,4,2
476153,3,4,1,1,2,4,2,3,3,3,3,1,1,3,35,3,4,1,1,3
476154,2,4,3,1,1,2,3,3,3,4,4,4,2,1,29,3,4,2,2,3
476155,2,3,3,1,3,2,3,2,2,2,3,2,1,5,47,3,2,1,3,2
476156,3,3,1,1,1,2,4,4,4,4,3,3,1,5,64,3,3,1,3,1
476159,1,1,2,4,4,4,2,2,2,3,2,2,1,3,60,2,2,1,1,3
486656,2,4,1,1,1,1,4,4,4,4,4,4,1,1,37,2,4,2,3,2
476161,2,3,4,1,2,3,2,1,1,1,2,1,1,1,26,3,4,1,3,3
476162,1,1,4,4,3,2,1,1,1,2,1,1,1,2,70,1,2,2,2,1
476164,1,3,4,4,1,2,4,4,4,4,4,4,1,1,59,3,2,1,4,1
476168,1,2,2,2,3,2,1,1,1,2,2,1,1,2,42,3,1,1,2,2
476169,1,1,4,3,3,2,2,2,1,2,1,3,1,2,25,1,4,1,2,1
476170,1,2,2,4,1,2,1,2,1,2,1,1,1,2,71,1,2,2,2,2
476173,3,4,2,1,1,2,2,4,1,4,3,1,1,1,62,2,4,1,3,1
476176,1,1,3,2,4,2,2,1,2,2,2,2,1,3,26,1,4,2,2,3
486675,1,2,1,2,1,1,1,1,1,1,4,1,2,3,26,2,4,1,1,3
486678,2,3,3,3,3,3,1,1,1,1,2,1,1,2,26,1,4,1,2,1
476179,1,1,4,2,2,1,2,2,2,3,2,2,1,3,26,1,4,2,4,1
476180,2,2,1,1,3,3,3,1,3,3,4,1,1,1,24,3,4,1,3,3
476182,3,4,1,1,1,2,3,3,3,4,4,3,1,1,23,1,4,1,2,1
476183,1,1,4,2,1,1,1,1,1,2,1,1,1,2,25,1,4,1,4,3
476185,1,1,4,2,2,1,1,2,2,2,3,4,1,2,25,1,1,1,3,3
476187,1,1,3,1,1,2,2,2,2,2,2,2,2,3,26,1,3,1,3,3
476189,3,4,2,2,2,3,1,1,3,3,2,3,1,1,64,1,4,2,4,2
476190,2,3,1,1,2,2,3,2,2,4,3,2,2,3,26,1,4,2,3,3
476191,1,1,4,2,2,2,1,2,2,3,2,4,1,2,22,1,3,1,3,1
476193,1,1,3,2,2,2,1,2,1,1,1,3,1,2,25,1,4,2,2,1
486698,2,3,3,1,1,3,2,2,2,3,2,4,1,1,24,3,4,2,3,3
476195,1,2,2,1,2,1,2,2,3,2,2,2,1,3,27,3,2,2,4,3
476196,4,4,4,3,3,4,2,2,1,2,2,1,1,2,22,3,4,2,3,1
476198,1,1,4,4,2,1,2,2,4,3,4,1,1,2,25,1,3,1,4,3
476203,2,2,3,1,2,2,2,2,2,3,3,2,2,5,26,3,2,1,3,1
476204,2,3,1,2,3,2,3,3,3,3,4,3,2,5,26,1,4,1,3,3
476205,2,3,2,2,3,2,3,3,3,3,3,3,1,1,25,1,2,1,2,3
476207,1,1,1,1,1,1,1,1,1,2,2,1,1,1,22,3,4,2,1,1
476208,1,1,4,1,1,1,2,3,2,2,2,2,1,1,34,2,1,2,1,2
476209,1,1,4,2,2,2,1,1,1,2,2,1,1,2,22,1,4,1,4,1
476210,1,1,3,1,1,3,1,1,1,4,1,1,2,5,27,1,3,2,2,1
476212,1,4,3,1,1,1,1,1,1,2,1,2,1,2,27,1,4,1,1,2
476217,2,2,3,2,2,2,2,2,2,2,2,2,1,2,24,1,4,1,3,1
486730,3,4,1,1,3,3,1,1,1,3,1,1,1,1,25,1,4,2,2,3
476219,1,1,1,1,1,1,1,2,2,3,3,1,2,1,60,1,4,2,4,3
476221,3,3,3,2,1,3,2,2,2,2,2,2,2,3,22,3,4,2,3,1
476222,1,2,3,3,2,2,1,2,2,2,3,2,1,2,24,1,4,1,2,1
476223,1,1,3,1,2,2,2,2,2,3,2,3,1,2,28,1,4,2,3,2
476224,1,1,4,2,2,1,1,1,2,1,1,2,1,2,27,1,3,2,3,3
486739,2,2,3,2,3,2,2,2,1,1,2,2,1,2,23,3,2,1,1,1
476226,1,1,4,2,3,1,2,2,1,2,1,3,1,3,25,1,4,2,3,3
476230,1,1,4,3,1,1,1,1,1,2,3,1,1,2,30,1,4,1,2,2
476231,3,4,2,1,2,1,1,1,1,4,1,1,1,1,62,1,4,1,4,2
476232,1,1,2,2,1,2,1,1,1,4,4,1,1,2,60,3,1,2,3,3
476233,1,1,4,1,1,2,4,1,4,1,4,4,1,2,49,2,1,1,1,2
476236,2,2,2,3,2,2,1,1,1,1,1,1,1,2,68,2,2,1,4,2
476239,1,2,3,3,2,2,2,2,2,4,4,3,1,2,83,2,2,1,1,3
476241,1,1,4,1,1,2,1,1,1,3,2,3,2,3,45,1,1,1,3,1
476242,2,2,1,1,1,2,1,2,2,2,2,2,1,3,39,3,4,2,3,2
486757,1,3,1,2,2,2,3,2,1,3,4,3,1,3,37,1,4,2,3,1
476243,1,1,3,2,2,2,2,2,2,2,2,2,2,1,44,1,1,2,2,3
476244,2,2,4,4,2,1,1,1,1,1,1,1,1,2,64,1,1,1,4,1
476245,1,1,3,3,2,2,1,2,3,1,4,4,1,2,33,1,4,1,4,3
486761,4,2,4,2,3,2,3,3,4,3,1,2,1,5,61,3,2,2,1,3
476247,4,4,1,1,1,4,1,2,3,3,2,4,1,1,63,3,4,2,3,1
476248,1,1,2,1,1,1,3,4,3,3,3,3,2,2,68,3,2,2,1,2
476250,3,4,2,1,2,4,2,2,2,4,4,2,1,3,75,2,4,1,1,2
476252,2,3,2,2,1,1,1,1,1,2,2,1,1,5,60,2,4,1,2,2
476253,3,3,3,1,2,4,2,2,3,3,3,3,2,2,43,2,2,1,4,3
476254,3,4,1,1,2,2,1,1,1,3,3,1,1,1,38,2,4,1,3,3
476257,2,2,2,3,2,2,2,2,2,2,2,2,1,1,77,2,4,1,1,2
476258,2,2,2,2,2,2,2,1,2,2,2,2,2,3,69,2,4,1,1,3
476259,2,2,3,2,1,2,4,1,1,4,4,3,2,5,25,1,4,1,2,3
476260,4,4,4,1,1,4,1,1,1,1,4,1,1,2,49,1,1,2,2,2
476262,4,2,1,1,4,4,2,2,2,4,2,4,2,5,27,1,4,2,1,1
476263,2,1,3,2,1,1,4,4,4,2,4,2,2,5,52,2,2,1,3,3
476264,3,3,3,3,4,3,2,2,2,2,2,2,1,5,32,2,4,1,1,3
476265,2,2,4,2,2,1,1,1,1,1,2,1,1,2,61,2,4,1,2,1
476266,2,4,4,1,2,2,1,2,2,2,3,2,1,3,83,3,2,2,2,1
476267,4,4,2,2,3,2,1,3,3,2,3,1,1,1,59,2,4,1,1,3
476268,3,2,3,3,3,3,2,2,3,2,3,3,2,3,42,2,4,1,2,3
476269,1,1,3,3,2,1,2,2,2,2,2,1,1,2,73,1,4,2,4,2
476270,4,4,2,1,3,4,1,2,3,3,2,2,1,1,60,3,3,1,2,2
476272,4,4,2,1,3,4,2,2,2,3,2,1,1,1,47,1,4,2,4,3
476273,1,1,4,3,1,1,1,1,2,1,1,1,1,2,67,2,1,2,2,2
476274,4,4,1,1,1,2,1,2,2,1,2,1,1,1,41,3,4,1,3,2
486792,1,1,2,1,2,1,1,1,2,2,1,1,1,5,27,1,1,1,4,3
476275,4,4,1,1,2,3,2,2,3,4,3,1,1,1,26,3,4,2,2,3
476277,2,3,1,1,1,3,4,4,4,4,4,4,2,1,28,2,4,2,2,3
486796,2,2,3,2,2,1,2,2,2,3,2,2,1,3,61,2,4,1,1,2
476278,3,3,1,3,3,4,2,1,4,2,1,2,1,5,33,2,2,1,1,3
476280,1,4,4,4,4,1,1,1,1,1,1,2,1,3,73,1,4,1,3,2
476282,3,3,3,2,2,2,3,2,3,3,3,3,2,5,22,3,2,1,4,1
476283,2,3,3,1,2,4,1,2,2,4,3,1,1,5,37,3,4,1,2,3
476286,2,3,2,1,2,2,2,2,3,2,2,2,2,5,51,1,4,2,4,2
476287,2,4,1,1,2,1,1,1,2,4,1,1,1,5,79,2,4,2,1,3
476288,1,3,2,2,2,1,3,3,2,3,2,3,1,2,60,1,2,2,4,1
476289,1,1,3,3,3,2,1,1,1,2,1,1,1,2,50,1,4,2,2,2
476291,1,3,4,2,1,1,1,1,2,3,4,4,1,5,48,3,4,1,1,2
476292,1,2,3,2,1,1,3,2,2,4,3,2,1,2,47,1,2,1,3,2
486812,1,2,4,2,2,2,1,1,1,1,4,1,1,5,70,2,2,1,2,2
476293,4,4,3,2,2,2,2,2,2,3,2,2,1,1,58,2,4,2,3,1
476294,2,3,3,1,3,3,1,1,1,3,2,1,1,1,81,1,4,1,2,1
476295,1,1,4,4,3,1,1,1,2,2,2,2,1,2,71,1,4,2,4,1
476297,2,3,1,2,2,2,2,3,2,3,3,3,1,3,23,3,4,2,4,1
476298,1,2,2,2,2,2,3,4,4,4,4,3,1,5,61,1,1,2,1,2
476299,4,4,1,1,1,4,1,1,2,4,1,1,1,5,34,3,4,2,1,2
476300,1,1,4,2,3,1,1,2,2,1,2,4,1,2,54,1,1,1,4,1
476301,2,3,3,2,2,2,2,3,2,1,3,2,1,2,32,2,2,2,1,2
476303,2,2,1,1,2,2,3,2,2,3,2,3,1,1,71,3,4,1,2,2
476304,1,1,4,2,2,2,1,1,1,2,3,2,1,3,52,1,1,2,3,1
476305,1,1,4,2,3,1,1,1,1,1,1,1,1,2,38,1,2,1,3,3
476307,2,1,4,1,1,1,4,4,4,2,4,4,2,2,55,2,2,1,1,3
476308,2,3,3,3,2,2,2,2,2,2,2,3,1,3,76,3,4,2,2,3
476309,1,1,4,3,3,1,1,2,1,1,1,1,1,2,62,1,1,1,2,1
476310,1,1,4,1,1,1,1,2,4,2,1,1,1,3,54,1,1,1,4,2
476312,2,2,3,2,2,1,1,1,1,1,1,1,1,2,73,1,3,2,4,2
476314,1,1,2,1,1,1,1,1,2,2,1,2,2,2,65,2,1,2,1,2
476315,2,4,2,1,2,1,1,1,2,3,3,3,1,1,59,1,4,2,4,1
476317,1,1,4,2,3,2,2,1,1,1,2,1,1,2,27,1,4,2,1,2
476318,2,1,4,2,3,2,3,3,3,3,3,3,2,5,22,3,4,1,1,3
476319,1,1,4,2,2,2,2,1,2,3,2,1,1,2,39,1,2,2,3,2
476320,1,1,4,2,2,1,2,2,1,3,2,2,1,2,52,1,4,1,4,1
476321,3,4,2,1,2,3,3,1,1,3,4,2,1,1,22,3,4,2,3,1
476322,4,4,4,1,4,4,1,1,4,4,4,1,1,1,48,3,2,1,4,2
476323,2,3,3,2,3,3,3,2,3,3,3,3,2,1,42,1,4,1,4,2
476324,3,4,1,1,1,3,2,1,1,4,4,4,1,5,57,2,2,1,1,3
476326,2,4,1,1,2,2,1,1,2,3,2,2,1,1,36,1,4,2,4,2
476327,2,4,1,1,2,2,1,1,1,2,1,2,1,1,71,1,4,2,4,1
476328,1,1,2,2,2,1,4,4,4,4,4,4,1,3,43,2,1,2,1,3
476329,1,1,3,1,1,1,3,1,1,3,1,1,1,2,29,1,3,2,3,2
476330,1,1,4,4,2,1,2,2,2,3,4,3,1,2,48,1,4,1,3,1
476331,1,2,2,1,1,1,3,2,2,4,4,2,2,5,54,2,4,1,1,3
476335,1,1,3,2,3,1,1,1,1,1,1,1,1,2,66,3,1,1,2,1
476336,4,4,2,1,1,4,2,4,2,4,4,1,1,3,29,1,4,2,2,3
476337,2,3,3,2,2,2,2,1,1,2,1,1,1,5,65,2,2,1,2,2
476338,3,4,1,2,2,4,1,3,3,2,2,3,1,5,45,2,4,2,3,3
476339,1,1,4,3,2,1,1,1,2,1,1,2,1,3,53,1,4,1,4,2
486863,2,3,3,3,3,3,3,2,2,2,4,2,1,2,56,3,4,1,2,2
476340,4,4,2,1,2,4,1,1,1,2,3,1,1,3,55,2,4,2,2,2
476341,1,1,1,1,1,3,2,2,2,2,2,3,1,2,41,2,1,2,1,3
476343,4,4,2,1,2,2,1,1,1,3,2,2,1,1,34,1,2,2,3,1
476345,2,2,2,2,2,2,2,2,2,3,2,2,2,3,44,3,3,2,2,3
476346,2,2,2,2,2,3,2,1,1,2,3,1,1,1,25,3,4,2,1,1
476347,4,4,4,2,4,3,4,4,4,4,4,4,1,1,52,2,2,1,1,2
486874,1,2,1,1,4,2,1,1,2,1,1,2,1,1,48,3,2,2,2,2
476350,2,3,3,2,2,2,2,2,2,2,3,3,1,5,34,1,4,1,3,3
476351,1,3,4,1,2,2,1,1,2,2,1,1,1,5,43,1,4,2,3,2
476352,4,4,2,1,2,4,2,2,4,4,4,4,1,1,62,3,4,2,4,2
476353,2,1,3,3,4,4,2,2,1,2,2,4,1,2,69,1,2,2,3,1
476354,1,1,4,1,1,1,2,2,2,2,4,4,2,3,29,2,1,1,1,2
476355,3,4,2,1,2,4,2,2,2,2,2,2,1,1,45,2,4,2,3,3
476357,4,4,2,1,3,3,1,1,1,3,3,3,1,1,57,3,4,2,4,1
476358,2,4,1,1,2,4,1,1,1,3,2,4,1,1,40,2,4,2,3,2
476359,3,4,3,1,2,2,1,2,1,2,3,1,1,1,79,1,4,2,2,1
476360,2,3,2,2,2,3,1,1,1,3,2,1,1,1,52,1,2,2,2,2
476361,1,1,2,4,2,1,3,3,4,2,1,4,1,2,78,1,4,1,4,2
476362,1,1,3,4,1,1,1,1,1,1,1,1,1,2,67,2,2,1,1,1
476363,4,4,1,1,4,4,3,3,3,3,3,3,1,1,60,3,4,2,1,3
476364,3,4,1,1,2,3,2,2,2,2,2,2,2,3,29,1,2,2,2,2
476366,1,1,2,2,1,3,2,2,2,3,4,3,1,1,61,3,4,2,3,2
476368,1,2,2,1,2,2,3,4,4,3,4,4,2,3,28,1,4,1,3,1
476369,4,4,1,1,1,4,2,2,2,4,4,4,1,3,49,2,4,2,4,2
476370,2,3,1,1,1,2,2,1,2,3,2,3,1,5,52,1,4,1,4,2
476372,2,3,2,1,1,4,3,3,3,4,3,4,1,3,48,1,4,2,4,3
476374,3,3,1,2,1,3,2,1,2,1,2,4,1,1,49,2,4,2,3,2
476375,1,1,3,3,2,2,1,2,2,2,2,1,1,2,65,1,1,2,3,1
476377,1,2,4,1,1,2,3,2,3,4,1,3,2,2,33,2,4,1,2,2
486904,4,4,4,4,4,4,2,1,2,2,2,2,1,2,60,2,1,2,1,3
476379,1,1,3,1,1,1,1,1,1,2,2,2,1,3,37,1,2,2,3,2
476380,1,1,4,2,1,2,2,1,1,3,3,3,1,2,24,1,4,2,2,1
476381,1,1,2,1,1,1,2,2,3,4,1,3,1,5,67,2,1,2,1,3
476382,1,1,3,1,1,2,2,2,3,3,1,3,2,3,26,3,4,2,3,3
476383,1,1,2,1,2,2,3,3,3,4,3,2,2,1,29,1,4,2,4,1
476384,4,4,2,1,2,3,1,1,3,3,3,3,1,1,46,2,4,2,4,3
476385,1,3,3,3,4,1,2,2,2,3,3,2,1,3,55,3,4,1,3,2
476386,1,2,1,1,2,3,4,4,3,4,3,3,2,5,32,2,1,2,1,3
486915,4,3,1,3,2,3,4,1,1,2,1,1,1,1,40,2,2,1,1,3
476391,1,1,4,4,1,1,2,3,3,1,1,2,1,2,79,1,4,2,3,2
476393,1,1,3,3,2,1,2,2,4,3,3,3,1,3,28,1,4,2,3,2
476394,2,2,4,2,2,2,2,2,2,2,2,2,1,2,64,1,4,2,4,1
476395,1,4,1,1,2,1,1,1,1,3,3,1,1,1,32,3,2,2,1,3
476398,2,3,2,1,3,1,1,1,3,2,1,1,1,1,56,2,4,2,1,3
476399,2,2,3,2,2,2,3,3,3,2,4,2,2,5,62,3,4,1,3,1
476400,1,3,4,3,3,1,1,1,3,1,2,3,1,3,78,2,4,1,1,2
476402,2,4,2,1,2,2,2,2,3,3,2,4,1,5,36,2,4,2,2,2
476403,2,4,2,1,2,2,3,3,3,4,2,3,2,4,51,1,4,2,4,2
476405,1,1,4,1,2,2,2,1,1,1,3,3,1,2,26,1,1,1,2,1
476406,4,4,1,1,3,3,3,3,3,2,2,2,1,1,53,1,4,1,4,1
476407,1,1,3,1,3,3,2,2,2,2,4,1,1,5,39,3,1,1,1,2
476409,2,3,3,3,3,1,1,1,3,2,2,2,1,1,61,1,4,1,3,2
476410,1,1,3,3,2,1,1,1,1,1,3,1,1,2,37,2,2,1,1,2
476412,4,4,1,1,1,4,3,3,3,2,3,2,2,4,36,1,4,2,4,3
476414,2,2,1,1,2,2,2,4,4,2,4,2,1,1,42,3,4,1,3,2
486942,1,2,2,2,2,1,3,2,2,3,3,2,1,3,59,1,1,1,2,2
476416,3,3,2,2,2,3,2,2,2,4,3,1,1,3,42,1,2,2,2,2
476418,1,1,2,1,1,1,4,4,4,4,4,4,2,2,55,2,2,1,2,2
486947,3,3,1,1,3,3,1,3,3,3,4,4,1,1,37,3,4,1,3,3
476419,1,3,3,1,2,2,1,1,2,2,2,1,1,5,66,1,4,1,4,2
476420,1,1,4,4,4,2,1,1,1,1,1,1,1,1,66,3,2,2,3,2
476421,2,3,4,1,2,2,2,2,2,2,3,2,1,3,65,2,4,1,3,1
486951,2,3,2,1,2,2,1,2,4,4,4,4,1,2,49,2,4,1,4,2
476422,4,3,1,2,2,4,3,3,3,4,4,1,1,5,33,2,4,1,3,3
476423,3,3,2,2,1,2,2,1,1,2,1,2,2,2,34,2,4,1,3,2
476424,1,1,4,1,2,1,1,1,2,2,2,1,1,2,37,2,4,1,1,3
476426,1,1,4,3,2,2,1,1,2,2,2,2,1,2,71,1,3,2,4,2
476427,1,1,4,3,2,1,1,1,1,2,1,3,1,2,65,1,4,1,4,1
476429,4,3,2,1,2,2,1,3,4,3,4,4,2,5,24,2,2,1,1,3
476430,1,2,3,4,2,2,1,1,1,1,4,1,1,3,61,1,4,2,3,1
476433,1,1,4,4,2,2,1,1,1,1,3,2,1,3,71,3,4,1,3,1
486964,1,1,1,2,4,2,1,1,2,3,1,3,1,2,25,3,2,2,3,3
486965,1,3,2,1,1,2,2,4,4,2,2,3,2,5,31,1,3,2,1,3
476434,2,3,3,2,2,1,2,2,1,3,3,1,2,5,44,1,3,2,3,3
476435,4,4,4,4,4,4,4,4,3,4,4,3,1,3,40,1,3,2,4,3
476438,1,2,3,3,2,2,1,1,1,2,2,2,1,2,29,1,2,2,3,3
476439,2,3,4,3,4,2,1,3,3,4,4,4,1,1,66,2,4,1,1,3
476444,2,2,2,1,1,2,3,2,3,2,4,3,2,1,42,3,2,1,3,3
476445,2,1,4,4,2,2,1,1,1,2,2,1,1,2,61,2,4,1,1,3
476446,1,3,4,4,2,2,1,1,1,2,3,2,1,3,56,1,1,1,3,1
476447,1,1,1,1,1,1,1,1,1,1,1,1,2,1,28,2,2,1,1,3
476448,1,1,3,2,2,1,1,1,2,2,1,1,1,3,69,1,3,1,4,2
476450,1,3,3,2,1,2,4,4,4,3,3,4,2,3,41,2,1,1,2,2
476451,2,1,1,1,1,2,1,1,1,1,1,3,1,3,40,1,3,2,3,2
476452,2,2,1,2,2,2,2,2,2,2,3,2,1,1,67,2,4,2,1,3
476455,3,3,4,1,1,3,2,2,1,4,2,1,2,5,65,2,3,1,1,3
486989,1,1,2,1,1,2,1,1,3,3,3,1,1,3,52,1,2,1,2,2
486992,1,3,3,2,2,2,3,4,2,3,4,2,1,5,58,2,4,1,1,3
476461,4,1,1,1,4,2,1,1,1,3,3,1,2,2,82,2,2,2,1,2
476464,4,4,2,1,2,4,2,2,2,4,3,3,1,1,68,2,4,1,2,2
476466,1,2,4,2,3,1,1,1,1,2,1,1,1,3,71,3,4,1,2,1
476467,4,4,2,1,1,4,4,1,2,4,4,1,2,1,31,3,4,2,1,2
476468,2,3,4,1,3,3,2,1,2,2,2,1,1,3,50,1,4,1,1,2
476469,1,3,4,2,3,1,2,2,2,2,2,1,1,2,46,2,2,2,1,3
476470,1,1,4,3,2,2,2,2,2,3,3,3,1,3,49,1,4,1,2,2
476473,3,1,2,1,2,1,1,1,1,4,2,2,1,3,55,3,2,1,4,2
476474,2,2,2,2,2,2,2,2,2,2,2,2,1,2,48,2,2,2,3,2
476475,2,3,2,2,3,2,1,1,1,2,1,1,1,5,66,3,2,1,1,2
476478,4,4,1,1,3,2,1,2,2,4,2,1,1,1,73,3,4,1,3,1
476479,1,1,4,1,3,1,2,1,1,3,2,2,1,2,42,1,2,1,4,2
476480,3,3,1,1,1,3,1,2,2,4,3,2,1,1,40,2,4,1,2,3
476482,2,2,2,2,2,2,3,2,3,2,2,3,1,2,40,2,2,2,1,3
476483,1,2,2,1,1,2,1,1,1,1,1,4,2,5,50,3,4,2,4,2
476484,2,2,2,3,2,2,1,1,2,3,1,2,1,1,49,2,4,2,3,3
476486,1,1,1,1,1,1,1,2,4,1,4,2,1,5,24,3,2,1,1,3
476489,1,2,3,3,2,2,4,2,3,4,4,3,1,2,65,2,1,1,1,3
476490,2,4,4,2,2,1,1,1,1,2,1,1,1,1,71,1,4,2,3,1
476493,2,2,3,2,3,1,1,1,1,2,2,2,1,2,27,2,2,2,1,3
487029,1,1,4,1,1,1,1,1,1,1,1,1,1,5,35,2,1,1,1,3
476494,4,3,2,2,2,4,3,3,4,1,3,3,1,2,54,2,2,2,1,2
476495,2,2,4,4,3,1,1,2,2,2,1,1,1,3,83,1,4,2,3,1
476497,2,4,3,1,2,4,2,4,3,3,4,2,1,1,77,3,4,2,1,2
476499,3,3,3,4,2,2,3,2,3,2,4,3,1,1,31,3,4,1,2,2
476503,1,2,2,1,2,2,1,1,1,1,2,1,1,1,72,2,2,2,2,1
476504,1,1,4,2,3,2,2,2,1,2,2,2,1,2,38,1,2,2,2,2
476505,3,3,3,2,3,2,2,2,3,3,3,2,1,1,58,1,2,1,4,2
476508,3,3,4,1,1,3,1,2,1,3,2,2,2,3,23,3,4,2,4,1
476509,4,2,2,1,2,3,1,1,1,1,2,1,1,1,50,1,3,2,2,2
476510,3,3,2,1,1,2,1,1,1,3,1,2,1,3,41,3,4,2,3,2
476511,4,3,3,1,2,1,3,3,3,2,3,2,1,3,67,1,4,2,4,1
476512,1,1,4,1,1,1,1,1,1,1,1,1,1,4,37,1,4,2,2,2
476513,1,1,3,1,2,1,2,3,3,1,1,1,1,2,42,3,4,2,3,2
476517,2,3,1,2,2,2,1,1,2,1,1,1,1,1,73,2,4,1,4,2
476518,1,1,4,1,2,1,2,2,2,3,4,2,1,2,27,1,1,1,2,3
476520,1,1,2,1,1,1,3,3,4,4,4,4,2,5,29,3,1,2,2,2
476523,1,1,4,1,1,2,1,1,1,1,1,1,1,2,50,3,1,1,3,2
487062,2,2,2,1,1,3,1,1,1,1,1,1,2,3,37,2,4,2,4,2
476526,1,1,2,2,2,2,3,1,1,3,1,3,1,2,32,1,1,2,4,2
476527,1,2,4,1,2,2,2,1,3,2,2,1,1,3,29,1,4,2,3,2
